agno,clues,clave_institucion,clave_municipio,lat,long,distancia,tiempo_translado,nombre_de_la_unidad,total_de_consultorios,total_camas_area_hospitalizacion,total_camas_en_otras_areas_no_hosp,total_medicos_generales_y_especialistas,total_de_enfermeras_en_contacto_con_el_paciente
2023,OCIMO005341,IMO,113,16.0719444,-96.7902778,0,0,SAN BALTAZAR LOXICHA,0,0,0,0,0
2023,OCIMO005346,IMO,515,16.3244,-95.2389,0,0,SANTO DOMINGO TEHUANTEPEC,0,0,0,0,0
2023,OCIMO005350,IMO,242,17.3591667,-98.2380556,0,0,SAN MARTÍN PERAS,0,0,0,0,0
2023,OCIMO005365,IMO,275,16.9727778,-95.7597222,0,0,SAN MIGUEL QUETZALTEPEC,0,0,0,0,0
2023,OCIMO005374,IMO,386,16.5344444,-97.4947222,0,0,SANTA CRUZ ZENZONTEPEC,0,0,0,0,0
2023,OCIMO005383,IMO,450,16.6397222,-97.4969444,0,0,SANTIAGO AMOLTEPEC,0,0,0,0,0
2023,OCIMO005392,IMO,460,17.3605556,-95.9225,0,0,SANTIAGO CHOÁPAM,0,0,0,0,0
2023,OCIMO005401,IMO,465,16.9344444,-95.6213889,0,0,SANTIAGO IXCUINTEPEC,0,0,0,0,0
2023,OCIMO005410,IMO,466,16.565,-97.6525,0,0,SANTIAGO IXTAYUTLA,0,0,0,0,0
2023,OCIMO005425,IMO,386,16.4019444,-97.5591667,0,0,SAN JOSE COFRADÍA,0,0,0,0,0
2023,OCIMO005433,IMO,234,18.1352778,-96.9058333,0,0,UNIDAD MEDICA MOVIL EN SAN LUCAS ZOQUIAPAM,0,0,0,0,0
2023,OCIMO005445,IMO,125,16.2928606,-95.9088656,0,0,UNIDAD MEDICA MOVIL EN SAN LUCAS IXCOTEPEC,0,0,0,0,0
2023,OCIMO005450,IMO,406,18.23266,-96.830564,0,0,UNIDAD MEDICA MOVIL EN SANTA MARIA CHILCHOTLA,0,0,0,0,0
2023,OCIMO005462,IMO,009,17.674728,-96.132672,0,0,UNIDAD MEDICA MOVIL EN AYOTZINTEPEC,0,0,0,0,0
2023,OCIMO005474,IMO,020,17.03946,-97.942443,0,0,UNIDAD MEDICA MOVIL EN CONSTANCIA DEL ROSARIO,0,0,0,0,0
2023,OCIMO005486,IMO,386,16.538312,-97.495444,0,0,UNIDAD MEDICA MOVIL EN SANTA CRUZ ZENZONTEPEC,0,0,0,0,0
2023,OCIMO005491,IMO,205,17.539761,-95.862461,0,0,UNIDAD MEDICA MOVIL EN ARROYO BLANCO,0,0,0,0,0
2023,OCIMO005503,IMO,554,17.258125,-96.027645,0,0,UNIDAD MEDICA MOVIL EN TOTONTEPEC VILLA DE MORELOS,0,0,0,0,0
2023,OCIMO005515,IMO,386,16.402383,-97.559307,0,0,UNIDAD MEDICA MOVIL EN LA COFRADIA,0,0,0,0,0
2023,OCIMO005520,IMO,468,17.5730103,-96.0082008,0,0,UNIDAD MEDICA RURAL EN SAN PEDRO TEPINAPA EJIDAL,0,0,0,0,0
2023,OCIMO005532,IMO,482,16.348373,-98.221461,0,0,UNIDAD MEDICA RURAL EN LAGUNILLAS,0,0,0,0,0
2023,OCIMO005544,IMO,326,17.858333,-96.673056,0,0,UNIDAD MEDICA RURAL EN SAN JUAN ZAUTLA,0,0,0,0,0
2023,OCIMO005556,IMO,242,17.2990142,-98.2878011,0,0,UNIDAD MEDICA RURAL EN SANTIAGO PETLACALA,0,0,0,0,0
2023,OCIMO005561,IMO,067,17.046231,-96.719112,0,0,UNIDAD MEDICA URBANA OAXACA,0,0,0,0,0
2023,OCIMO005573,IMO,397,17.239146,-97.680419,0,0,HOSPITAL RURAL HEROICA CIUDAD DE TLAXIACO,0,0,0,0,0
2023,OCIMO005585,IMO,437,17.0891,-96.062987,0,0,UMM SANTA MARÍA TLAHUITOLTEPEC,0,0,0,0,0
2023,OCIMO005590,IMO,037,16.91413,-97.96901,0,0,UMM MESONES HIDALGO (EL COYUL),0,0,0,0,0
2023,OCIMO005602,IMO,012,15.925861,-96.492185,0,0,UMM CANDELARIA LOXICHA,0,0,0,0,0
2023,OCIMS000013,IMS,002,18.5389,-96.6056,0,0,UNIDAD DE MEDICINA FAMILIAR NO. 20,0,0,0,0,0
2023,OCIMS000025,IMS,540,17.6704,-97.5652,0,0,UMRM 21 TAMAZULAPAN,0,0,0,0,0
2023,OCIMS000030,IMS,014,16.5548,-95.0882,0,0,UMF 23 CD. IXTPEPEC,0,0,0,0,0
2023,OCIMS000042,IMS,021,18.6019,-96.6828,0,0,HOSPITAL GENERAL DE SUBZONA CON M.F. NO. 19,0,0,0,0,0
2023,OCIMS000054,IMS,021,18.5897,-96.6581,0,0,UNIDAD DE MEDICINA FAMILIAR NO. 27,0,0,0,0,0
2023,OCIMS000066,IMS,025,16.2867,-94.1956,0,0,UNIDAD DE MEDICINA RURAL  NO. 21,0,0,0,0,0
2023,OCIMS000071,IMS,042,17.3319,-96.4871,0,0,UMF 40 IXTLAN JUÁREZ,0,0,0,0,0
2023,OCIMS000083,IMS,043,16.4342,-95.0146,0,0,UMF 6 JUCHITAN,0,0,0,0,0
2023,OCIMS000095,IMS,044,18.1065,-95.8807,0,0,UMF 59 LOMA BONITA,0,0,0,0,0
2023,OCIMS000100,IMS,045,17.2411,-96.8207,0,0,UMF 17 MAGDALENA,0,0,0,0,0
2023,OCIMS000112,IMS,049,16.7096,-96.711,0,0,UMF 29 BARIO SOLEDAD,0,0,0,0,0
2023,OCIMS000124,IMS,050,17.236,-97.5511,0,0,UMF 26 PINOTEPA,0,0,0,0,0
2023,OCIMS000136,IMS,067,17.0719,-96.7208,0,0,HGZ 1 OAXACA,0,0,0,0,0
2023,OCIMS000141,IMS,067,17.0701,-96.722,0,0,UMF 1 OAXACA,0,0,0,0,0
2023,OCIMS000153,IMS,067,17.0672,-96.7358,0,0,UMF 38 FF.CC.,0,0,0,0,0
2023,OCIMS000165,IMS,068,16.7944,-96.6764,0,0,UMF 27 OCOTLAN,0,0,0,0,0
2023,OCIMS000170,IMS,079,16.2021984,-95.2018904,0,0,HGZMF 2 SALINA CRUZ,0,0,0,0,0
2023,OCIMS000182,IMS,184,18.0822,-96.1379,0,0,HGZ 3 TUXTEPEC,0,0,0,0,0
2023,OCIMS000194,IMS,164,17.6554,-98.1065,0,0,UMF 64 TUXTEPEC,0,0,0,0,0
2023,OCIMS000206,IMS,177,17.7983,-96.9602,0,0,UMF 13 CUICATLAN,0,0,0,0,0
2023,OCIMS000211,IMS,278,18.2394,-96.4031,0,0,UNIDAD DE MEDICINA FAMILIAR NO. 31,0,0,0,0,0
2023,OCIMS000223,IMS,294,17.2818,-96.8925,0,0,UMF 56 S. PABLO HITZO,0,0,0,0,0
2023,OCIMS000235,IMS,296,17.5339,-96.5533,0,0,UNIDAD DE MEDICINA FAMILIAR NO. 42,0,0,0,0,0
2023,OCIMS000240,IMS,318,15.8635,-97.0703,0,0,UMF 32 PTO. ESCONDIDO,0,0,0,0,0
2023,OCIMS000252,IMS,324,15.7363,-96.4722,0,0,UMF 33 PEDRO POCHUTLA,0,0,0,0,0
2023,OCIMS000264,IMS,327,16.3673,-94.1915,0,0,UMF 30 SAN PEDRO,0,0,0,0,0
2023,OCIMS000276,IMS,337,17.0278,-96.0777,0,0,UMF 57 SAN PABLO,0,0,0,0,0
2023,OCIMS000281,IMS,413,15.7616513,-96.1296272,0,0,HGSMF 41 HUATULCO,0,0,0,0,0
2023,OCIMS000293,IMS,505,16.5853,-94.7655,0,0,UMF 12 I. STO.DOMINGO,0,0,0,0,0
2023,OCIMS000305,IMS,515,16.3296,-95.2329,0,0,UMF 5 STO. DOMINGO,0,0,0,0,0
2023,OCIMS000310,IMS,520,17.675,-97.9625,0,0,UNIDAD DE MEDICINA RURAL  NO. 22,0,0,0,0,0
2023,OCIMS000322,IMS,545,18.1312,-97.0765,0,0,UMF 58 TEOTITLAN,0,0,0,0,0
2023,OCIMS000334,IMS,570,16.8664,-96.7863,0,0,UMF 31 ZIMATLAN,0,0,0,0,0
2023,OCIMS000346,IMS,002,18.5389,-96.6056,0,0,UNIDAD DE MEDICINA FAMILIAR CON HOSPITALIZACIÓN NO. 21,0,0,0,0,0
2023,OCIMS000351,IMS,390,17.0782,-96.7043,0,0,UMF 65 STA LUCIA DEL CAMI,0,0,0,0,0
2023,OCIMS000363,IMS,278,18.2394,-96.4031,0,0,UMF 31 TEMAZCAL,0,0,0,0,0
2023,OCIMS000375,IMS,002,18.5177,-96.5284,0,0,UMFH 21 E. VICENTE,0,0,0,0,0
2023,OCIMS000380,IMS,021,18.5868,-96.6555,0,0,UMF 27 E. EL REFUGIO,0,0,0,0,0
2023,OCIMS000392,IMS,021,18.5985512,-96.6846781,0,0,HGSMF 19 COSOLAPA,0,0,0,0,0
2023,OCIMS000404,IMS,002,18.5368,-96.6073,0,0,UMF 20 ACATLAN,0,0,0,0,0
2023,OCIMS000416,IMS,067,17.0678,-96.72,0,0,CSS OAXACA,0,0,0,0,0
2023,OCIMS000421,IMS,385,17.023385,-96.729133,0,0,ALMACÉN DELEGACIONAL EN OAXACA,0,0,0,0,0
2023,OCIMS000433,IMS,067,17.0804714,-96.7192901,0,0,ÓRGANO DE OPERACIÓN ADMINISTRATIVA DESCONCENTRADA  DE OAXACA,0,0,0,0,0
2023,OCIST000013,IST,006,17.4544,-97.2251,0,0,UMF ASUNCION NOCHIXTLÁN,0,0,0,0,0
2023,OCIST000025,IST,014,16.547,-95.0868,0,0,UMF CD. IXTEPEC,0,0,0,0,0
2023,OCIST000030,IST,035,17.3167,-96.4947,0,0,UMF GUELATAO DE JUÁREZ,0,0,0,0,0
2023,OCIST000042,IST,039,17.8013919,-97.7799359,0,0,CH HUAJUAPAN DE LEÓN,0,0,0,0,0
2023,OCIST000054,IST,041,18.1294,-96.8454,0,0,UMF HUAUTLA DE JIMÉNEZ,0,0,0,0,0
2023,OCIST000066,IST,043,16.4554,-95.022,0,0,UMF JUCHITÁN DE ZARAGOZA,0,0,0,0,0
2023,OCIST000071,IST,044,18.1038,-95.8749,0,0,UMF LOMA BONITA,0,0,0,0,0
2023,OCIST000083,IST,057,16.8845,-95.0396,0,0,UMF MATÍAS ROMERO,0,0,0,0,0
2023,OCIST000095,IST,059,16.3272,-96.5939,0,0,UMF MIAHUATLÁN DE PORFIRIO DÍAZ,0,0,0,0,0
2023,OCIST000100,IST,067,17.0571,-96.726,0,0,CMFE OAXACA,0,0,0,0,0
2023,OCIST000112,IST,067,17.0844737,-96.7227325,0,0,"HR/HAE ""PRESIDENTE BENITO JUÁREZ"", OAX.",0,0,0,0,0
2023,OCIST000124,IST,073,17.015,-97.9227,0,0,UMF PUTLA VILLA DE GUERRERO,0,0,0,0,0
2023,OCIST000136,IST,079,16.1795,-95.1997,0,0,CMF SALINA CRUZ,0,0,0,0,0
2023,OCIST000141,IST,143,16.3523,-94.4837,0,0,UMF SAN FRANCISCO IXHUATÁN,0,0,0,0,0
2023,OCIST000153,IST,150,17.2955,-96.9039,0,0,UMF TELIXTLAHUACA,0,0,0,0,0
2023,OCIST000165,IST,184,18.0820255,-96.1519235,0,0,CH TUXTEPEC,0,0,0,0,0
2023,OCIST000170,IST,232,18.0567,-96.3975,0,0,UMF SAN LUCAS OJITLÁN,0,0,0,0,0
2023,OCIST000182,IST,278,18.2417,-96.4048,0,0,UMF TEMASCAL,0,0,0,0,0
2023,OCIST000194,IST,318,15.8619,-97.0717,0,0,PUERTO ESCONDIDO,0,0,0,0,0
2023,OCIST000206,IST,324,15.7333,-96.4715,0,0,UMF POCHUTLA,0,0,0,0,0
2023,OCIST000211,IST,327,16.3704,-94.1911,0,0,UMF SAN PEDRO TAPANATEPEC,0,0,0,0,0
2023,OCIST000223,IST,334,16.0732,-97.6226,0,0,UMF SANTA ROSA DE LIMA,0,0,0,0,0
2023,OCIST000235,IST,397,17.2719,-97.6763,0,0,CMFE TLAXIACO,0,0,0,0,0
2023,OCIST000240,IST,482,16.3321,-98.0469,0,0,CH PINOTEPA NACIONAL,0,0,0,0,0
2023,OCIST000252,IST,515,16.2921618,-95.229451,0,0,CH TEHUANTEPEC,0,0,0,0,0
2023,OCIST000264,IST,537,17.5018,-98.1389,0,0,UMF SILACAYOAPAM,0,0,0,0,0
2023,OCIST000276,IST,540,17.6655,-97.5743,0,0,UMF TAMAZULAPAM,0,0,0,0,0
2023,OCIST000281,IST,545,18.1291,-97.0691,0,0,UMF TEOTITLÁN DE FLORES MAGÓN,0,0,0,0,0
2023,OCIST000293,IST,482,16.3381,-98.0503,0,0,CLÍNICA HOSPITAL PINOTEPA NACIONAL,0,0,0,0,0
2023,OCIST000305,IST,002,18.5346,-96.6049,0,0,UMF ACATLAN DE PÉREZ FIGUEROA,0,0,0,0,0
2023,OCIST000310,IST,026,17.0341,-97.5697,0,0,CAF CHALCATONGO DE HIDALGO,0,0,0,0,0
2023,OCIST000322,IST,030,16.4819,-95.0443,0,0,CAF EL ESPINAL,0,0,0,0,0
2023,OCIST000334,IST,055,17.8625,-98.1402,0,0,MARISCALA DE JUAREZ,0,0,0,0,0
2023,OCIST000346,IST,057,17.1415,-95.0644,0,0,CAF PALOMARES,0,0,0,0,0
2023,OCIST000351,IST,067,17.0261,-96.0749,0,0,CAF AYUTLA MIXE,0,0,0,0,0
2023,OCIST000363,IST,068,16.7901,-96.6758,0,0,CAF OCOTLÁN DE MORELOS,0,0,0,0,0
2023,OCIST000375,IST,070,16.4278,-97.9769,0,0,PINOTEPA DE DON LUIS,0,0,0,0,0
2023,OCIST000380,IST,136,17.8827,-96.5281,0,0,CAF SAN FELIPE USILA,0,0,0,0,0
2023,OCIST000392,IST,141,16.3389,-94.5185,0,0,CAF SAN FRANCISCO DEL MAR,0,0,0,0,0
2023,OCIST000404,IST,177,17.8018,-96.9603,0,0,CAF CUICATLÁN,0,0,0,0,0
2023,OCIST000416,IST,185,16.6128,-98.1556,0,0,CACAHUATEPEC,0,0,0,0,0
2023,OCIST000421,IST,190,17.1669,-95.7864,0,0,MARIA LOMBARDO DE CASO,0,0,0,0,0
2023,OCIST000433,IST,268,16.5669,-96.7328,0,0,EJUTLA DE CRESPO,0,0,0,0,0
2023,OCIST000445,IST,277,16.5198,-96.976,0,0,SOLA DE VEGA,0,0,0,0,0
2023,OCIST000450,IST,295,16.8263,-96.7806,0,0,UMF SAN PABLO HUIXTEPEC,0,0,0,0,0
2023,OCIST000462,IST,318,15.8671,-97.0682,0,0,CMFE PUERTO ESCONDIDO,0,0,0,0,0
2023,OCIST000474,IST,334,16.0109,-97.4541,0,0,CAF RÍO GRANDE,0,0,0,0,0
2023,OCIST000486,IST,364,16.2362,-97.293,0,0,CAF JUQUILA,0,0,0,0,0
2023,OCIST000491,IST,413,15.8306,-96.321,0,0,CAF SANTA MARÍA HUATULCO,0,0,0,0,0
2023,OCIST000503,IST,413,15.7639,-96.1248,0,0,CAF SANTA CRUZ HUATULCO,0,0,0,0,0
2023,OCIST000515,IST,453,15.9873,-95.6753,0,0,CAF SANTIAGO ASTATA,0,0,0,0,0
2023,OCIST000520,IST,467,16.2783,-97.82,0,0,SANTIAGO JAMILTEPEC,0,0,0,0,0
2023,OCIST000532,IST,469,17.3328,-98.0094,0,0,CAF JUXTLAHUACA,0,0,0,0,0
2023,OCIST000544,IST,472,16.5832,-95.2043,0,0,CAF SANTIAGO LAOLLAGA,0,0,0,0,0
2023,OCIST000556,IST,525,16.481,-94.3591,0,0,CAF SANTO DOMINGO ZANATEPEC,0,0,0,0,0
2023,OCIST000561,IST,526,16.1061,-97.1442,0,0,SANTOS REYES NOPALA,0,0,0,0,0
2023,OCIST000573,IST,551,16.9538,-96.4735,0,0,CAF TLACOLULA DE MATAMOROS,0,0,0,0,0
2023,OCIST000585,IST,557,16.4875,-94.8328,0,0,UMF UNIÓN HIDALGO,0,0,0,0,0
2023,OCIST000590,IST,559,17.7795,-96.312,0,0,CAF VALLE NACIONAL,0,0,0,0,0
2023,OCIST000602,IST,067,17.0553482,-96.7089523,0,0,REPRESENTACIÓN ESTATAL DEL ISSSTE EN OAXACA,0,0,0,0,0
2023,OCPGR000013,PGR,115,16.9481618,-96.7116167,0,0,INSTITUTO DE SERVICIOS PERICIALES,0,0,0,0,0
2023,OCPGR000025,PGR,318,15.8678772,-97.0764393,0,0,SUBDIRECCION DE SERVICIOS PERICIALES DE LA REGION COSTA,0,0,0,0,0
2023,OCPGR000030,PGR,039,17.8135396,-97.7627823,0,0,SUBDIRECCION DE SERVICIOS PERICIALES DE LA REGION MIXTECA,0,0,0,0,0
2023,OCPGR000042,PGR,515,16.3291291,-95.2328018,0,0,SUBDIRECCION DE SERVICIOS PERICIALES REGION  ISTMO ,0,0,0,0,0
2023,OCPGR000054,PGR,184,18.0764746,-96.1584343,0,0,SERVICIOS PERICIALES VICEFISCALIA REGIONAL CUENCA,0,0,0,0,0
2023,OCPMX000010,PMX,079,16.20073,-95.1947037,0,0,HOSPITAL GENERAL SALINA CRUZ,0,0,0,0,0
2023,OCSCT000011,SCT,390,17.0625,-96.6933,0,0,UNIDAD DE PROTECCIÓN Y MEDICINA PREVENTIVA EN EL TRANSPORTE OAXACA,0,0,0,0,0
2023,OCSCT000023,SCT,515,16.3244,-95.2389,0,0,UNIDAD DE PROTECCIÓN Y MEDICINA PREVENTIVA EN EL TRANSPORTE TEHUANTEPEC,0,0,0,0,0
2023,OCSDN000014,SDN,014,16.5823575,-95.1873375,0,0,"HOSPITAL MILITAR DE ZONA DE IXTEPEC, OAX.",0,0,0,0,0
2023,OCSDN000031,SDN,067,17.0746563,-96.6970915,0,0,"HOSPITAL MILITAR DE ZONA DE IXCOTEL, OAX.",0,0,0,0,0
2023,OCSDN000200,SDN,482,16.358388,-98.077304,0,0,UNIDAD MEDICA DE CONSULTA EXTERNA DE PINOTEPA NACIONAL,0,0,0,0,0
2023,OCSDN000212,SDN,482,16.356269,-98.077033,0,0,47/O. BATALLON DE INFANTERIA,0,0,0,0,0
2023,OCSDN000224,SDN,067,17.078622,-96.698876,0,0,6/O. REGIMIENTO DE ARTILLERÍA,0,0,0,0,0
2023,OCSMA000015,SMA,079,16.1759726,-95.1987263,0,0,HOSPITAL NAVAL DE SALINA CRUZ,0,0,0,0,0
2023,OCSMA000020,SMA,324,15.6667,-96.4906,0,0,SANATORIO NAVAL DE PTO. ANGEL,0,0,0,0,0
2023,OCSMA000032,SMA,413,15.83301,-96.32022,0,0,HOSPITAL NAVAL DE HUATULCO,0,0,0,0,0
2023,OCSME000014,SME,041,18.1306,-96.8431,0,0,UMD HUATLA DE JÍMENEZ,0,0,0,0,0
2023,OCSME000026,SME,067,17.1003,-96.7403,0,0,UMD SAN ISIDRO,0,0,0,0,0
2023,OCSME000031,SME,067,17.069,-96.7592,0,0,UMD MONTOYA,0,0,0,0,0
2023,OCSME000043,SME,067,17.0466,-96.7185,0,0,UMD CANDIANI,0,0,0,0,0
2023,OCSME000055,SME,067,17.1058,-96.7008,0,0,UMD DONAJI,0,0,0,0,0
2023,OCSME000060,SME,072,16.6847,-96.6856,0,0,UMD SAN JOSÉ DEL PROGRESO,0,0,0,0,0
2023,OCSME000072,SME,085,16.0153032,-96.6177948,0,0,UMD SAN AGUSTIN LOXICHA,0,0,0,0,0
2023,OCSME000084,SME,126,16.3183,-96.41,0,0,UMD AMATLAN,0,0,0,0,0
2023,OCSME000096,SME,159,16.2325,-96.8694,0,0,UMD COATLAN,0,0,0,0,0
2023,OCSME000101,SME,174,16.9883,-96.7128,0,0,UMD ANIMAS TRUJANO,0,0,0,0,0
2023,OCSME000113,SME,177,18.0927799,-96.1313565,0,0,UMD SAN JUAN BAUTISTA CUICATLAN,0,0,0,0,0
2023,OCSME000125,SME,277,16.5139,-96.9778,0,0,UMD VILLA SOLA DE VEGA,0,0,0,0,0
2023,OCSME000130,SME,338,17.2075,-96.8,0,0,UMD VILLA DE ETLA,0,0,0,0,0
2023,OCSME000142,SME,385,17.0252,-96.7335,0,0,UMD SANTA CRUZ XOXOCOTLAN,0,0,0,0,0
2023,OCSME000154,SME,386,16.5344,-97.4947,0,0,UMD SANTA CRUZ ZENZONTEPEC,0,0,0,0,0
2023,OCSME000166,SME,390,17.062414,-96.694594,0,0,UMD SANTA LUCIA DEL CAMINO,0,0,0,0,0
2023,OCSME000171,SME,406,18.2333,-96.8303,0,0,UMD SANTA MARÍA CHILCHOTLA,0,0,0,0,0
2023,OCSME000183,SME,424,16.1294,-96.3694,0,0,UMD OZOLOTEPEC,0,0,0,0,0
2023,OCSME000195,SME,426,17.0778,-97.0014,0,0,UMD SANTA MARÍA PEÑOLES,0,0,0,0,0
2023,OCSME000200,SME,438,17.9494,-96.7375,0,0,UMD SANTA MARÍA TLALIXTAC,0,0,0,0,0
2023,OCSME000212,SME,448,16.6547,-97.3381,0,0,UMD SANTA MARÍA ZANIZA,0,0,0,0,0
2023,OCSME000224,SME,530,16.8448416,-96.6717037,0,0,UMD SANTO TOMAS JALIETZA,0,0,0,0,0
2023,OCSME000236,SME,545,18.1325,-97.0722,0,0,UMD TEOTITLAN DE FLORES MAGÓN,0,0,0,0,0
2023,OCSME000241,SME,563,16.4611,-96.7881,0,0,UMD SANTIAGO YOGANA,0,0,0,0,0
2023,OCSME000253,SME,570,16.8657683,-96.7854754,0,0,UMD ZIMATLAN DE ALVAREZ,0,0,0,0,0
2023,OCSME000265,SME,014,16.567406,-95.1008198,0,0,UMD CIUDAD IXTEPEC,0,0,0,0,0
2023,OCSME000270,SME,043,16.4336349,-95.02268,0,0,UMD JUCHITÁN DE ZARAGOZA,0,0,0,0,0
2023,OCSME000282,SME,079,16.1857,-95.1978,0,0,UMD SALINA CRUZ,0,0,0,0,0
2023,OCSME000294,SME,190,17.4758,-95.2556,0,0,UMD EL PORVENIR MIXE,0,0,0,0,0
2023,OCSME000306,SME,265,16.7133,-94.7478,0,0,UMD SAN MIGUEL CHIMALAPA,0,0,0,0,0
2023,OCSME000311,SME,282,16.2661,-95.595,0,0,UMD SAN MIGUEL TENANGO,0,0,0,0,0
2023,OCSME000323,SME,427,16.8224,-95.1215,0,0,UMD SANTA MARÍA PETAPA,0,0,0,0,0
2023,OCSME000335,SME,002,18.5389,-96.6056,0,0,UMD SAN JUAN BAUTISTA TUXTEPEC,0,0,0,0,0
2023,OCSME000340,SME,044,18.1069,-95.8806,0,0,UMD LOMA BONITA,0,0,0,0,0
2023,OCSME000352,SME,184,18.5395238,-96.6060854,0,0,UMD SAN JUAN BAUTISTA TUXTEPEC II,0,0,0,0,0
2023,OCSME000364,SME,559,17.7764,-96.3,0,0,UMD  VALLE NACIONAL,0,0,0,0,0
2023,OCSME000376,SME,153,16.0947,-97.0797,0,0,UMD SAN GABRIEL MIXTEPEC,0,0,0,0,0
2023,OCSME000381,SME,334,16.0153,-97.4378,0,0,UMD RIO GRANDE,0,0,0,0,0
2023,OCSME000393,SME,401,15.8972,-96.9375,0,0,UMD SANTA MARÍA COLOTEPEC,0,0,0,0,0
2023,OCSME000405,SME,466,16.565,-97.6525,0,0,UMD SANTIAGO IXTAYUTLA,0,0,0,0,0
2023,OCSME000410,SME,474,16.4876947,-98.2902139,0,0,UMD SANTIAGO LLANO GRANDE,0,0,0,0,0
2023,OCSME000422,SME,482,16.3385708,-98.0508846,0,0,UMD SANTIAGO PINOTEPA NACIONAL,0,0,0,0,0
2023,OCSME000434,SME,495,16.008889,-96.2269107,0,0,UMD SANTIAGO XANICA,0,0,0,0,0
2023,OCSME000446,SME,006,17.4572,-97.225,0,0,UMD ASUNCIÓN NOCHIXTLAN,0,0,0,0,0
2023,OCSME000451,SME,026,17.0292,-97.5713,0,0,UMD CHALCATONGO DE HIDALGO,0,0,0,0,0
2023,OCSME000463,SME,037,17.0257098,-97.9238977,0,0,UMD PUTLA VILLA DE GUERRERO,0,0,0,0,0
2023,OCSME000475,SME,073,17.0257098,-97.9238977,0,0,UMD SAN PEDRO AMUZGOS,0,0,0,0,0
2023,OCSME000480,SME,176,17.7236,-97.3236,0,0,UMD SAN JUAN BAUTISTA COIXTLÁHUACA,0,0,0,0,0
2023,OCSME000492,SME,208,17.3047,-97.8297,0,0,UMD SAN JUAN MIXTEPEC,0,0,0,0,0
2023,OCSME000504,SME,240,17.2281,-97.8808,0,0,UMD SAN MARTÍN ITUNYOSO,0,0,0,0,0
2023,OCSME000516,SME,242,17.3592,-98.2381,0,0,UMD SAN MARTIN PERAS,0,0,0,0,0
2023,OCSME000521,SME,261,17.8911,-98.0239,0,0,UMD SAN MIGUEL AMATITLAN,0,0,0,0,0
2023,OCSME000533,SME,329,17.0158,-97.2867,0,0,UMD SAN PEDRO TEOZACOALCO,0,0,0,0,0
2023,OCSME000545,SME,339,17.5106,-97.4883,0,0,UMD SAN PEDRO TEPOSCOLULA,0,0,0,0,0
2023,OCSME000550,SME,395,17.6333,-97.1011,0,0,UMD SANTA MARÍA APAZCO,0,0,0,0,0
2023,OCSME000562,SME,450,16.6397,-97.4969,0,0,UMD SANTIAGO AMOLTEPEC,0,0,0,0,0
2023,OCSME000574,SME,462,17.8256,-97.7314,0,0,UMD SANTIAGO HUAJOLOTITLAN,0,0,0,0,0
2023,OCSME000586,SME,537,17.502222,-98.1460777,0,0,UMD SILACAYOAPAM,0,0,0,0,0
2023,OCSME000591,SME,567,17.754722,-98.3919107,0,0,UMD APOTITLAN LAGUNAS,0,0,0,0,0
2023,OCSME000603,SME,549,17.6522,-97.811,0,0,UMD TEZOATLAN DE SEGURA Y LUNA,0,0,0,0,0
2023,OCSME000615,SME,042,17.3306,-96.4872,0,0,UMD IXTLAN DE JUÁREZ,0,0,0,0,0
2023,OCSME000620,SME,125,17.0878987,-96.7034548,0,0,UMD SAN CARLOS YAUTEPEC,0,0,0,0,0
2023,OCSME000632,SME,156,17.3369001,-96.1538907,0,0,UMD SAN ILDEFONSO VILLA ALTA,0,0,0,0,0
2023,OCSME000644,SME,216,17.3042,-96.2083,0,0,UMD SAN JUAN TABAA,0,0,0,0,0
2023,OCSME000656,SME,325,16.7825461,-96.0339759,0,0,UMD SAN PEDRO QUIATONI,0,0,0,0,0
2023,OCSME000661,SME,337,17.0264,-96.0765,0,0,UMD SAN PEDRO Y SAN PABLO AYUTLA,0,0,0,0,0
2023,OCSME000673,SME,394,17.0930611,-95.8569107,0,0,UMD SANTA MARÍA ALOTEPEC,0,0,0,0,0
2023,OCSME000685,SME,544,17.3528,-96.6117,0,0,UMD TEOCOCUILCO DE MARCOS PEREZ,0,0,0,0,0
2023,OCSME000690,SME,551,16.9541721,-96.4813557,0,0,UMD TLACOLULA DE MATAMOROS,0,0,0,0,0
2023,OCSME000702,SME,059,16.3514758,-96.5987813,0,0,RECLUSORIO REGIONAL MIAHUATLAN,0,0,0,0,0
2023,OCSME000714,SME,177,17.7986,-96.9597,0,0,RECLUSORIO REGIONAL CUICATLAN,0,0,0,0,0
2023,OCSME000726,SME,277,16.5139,-96.9778,0,0,RECLUSORIO DISTRITAL DE SOLA DE VEGA,0,0,0,0,0
2023,OCSME000731,SME,338,17.1975776,-96.800093,0,0,RECLUSORIO REGIONAL ETLA,0,0,0,0,0
2023,OCSME000743,SME,390,17.0625,-96.6933,0,0,PENITENCIARIA CENTRAL,0,0,0,0,0
2023,OCSME000755,SME,043,16.4339213,-95.0202362,0,0,RECLUSORIO REGIONAL DE JUCHITAN,0,0,0,0,0
2023,OCSME000760,SME,057,16.8722,-95.0417,0,0,RECLUSORIO REGIONAL DE MATIAS ROMERO,0,0,0,0,0
2023,OCSME000772,SME,515,16.565654,-95.0908739,0,0,RECLUSORIO REGIONAL TEHUANTEPEC,0,0,0,0,0
2023,OCSME000784,SME,021,18.5973543,-96.676992,0,0,RECLUSORIO REGIONAL COSOLAPA,0,0,0,0,0
